title,position,requirements
Data-аналитик по выявлению рисковых зон в деятельности банка/эксперт по цифровым технологиям аудита,junior,"['python', 'sql']"
Data Scientist,middle,"['python', 'pytorch', 'tensorflow', 'xgboost']"
Data Analyst (ментор),junior,"['sql', 'tableau', 'python', 'data mining', 'statistica', 'data analysis', 'problem solving', 'statistics', 'sql', 'postgresql', 'mysql', 'data warehouse', 'data warehouse', 'operators', 'data types', 'casting', 'operators', 'sql', 'performance optimization', 'indexes', 'conditional operators', 'decode', 'python', 'python libraries', 'matplotlib', 'seaborn', 'numpy', 'data visualization', 'tableau', 'presentation']"
Аналитик Данных/Data Analyst,junior,"['sql', 'python', 'pandas', 'numpy']"
Аналитик данных,middle,[]
Аналитик данных,intern,[]
Junior Data Scientist,junior,['python']
Middle Data analyst (Лаборатория продуктов),middle,['sql']
"Data Scientist (NLP, RAG)",middle,"['python', 'sql']"
Аналитик данных,junior,['sql']
BI Аналитик,middle,"['bi power', 'sap bi', 'tableau', 'oracle bi', 'qlikview', 'greenplum', 'postgresql']"
Аналитик бизнес-процессов,junior,[]
Junior Data Scientist,junior,"['python', 'sql', 'data science']"
Аналитик данных,junior,"['sql', 'python', 'python', 'sql', 'r', 'tableau', 'b']"
Middle Data Analyst,middle,"['python', 'sql']"
Аналитик бизнес-процессов,junior,[]
Аналитик данных,junior,[]
Аналитик отчетности и визуализации данных,junior,[]
Middle Data Analyst,middle,"['english', 'tableau']"
Младший аналитик данных,junior,"['bi power', 'sql']"
Аналитик данных,middle,"['sql', 'python', 'b', 'catboost']"
Аналитик данных,junior,"['mapinfo', 'figma']"
Аналитик данных,junior,"['sql', 'python', 'bigquery', 'sql']"
BI-аналитик,middle,[]
BI-аналитик,middle,[]
Аналитик данных,middle,"['sql', 'postgresql', 'python', 'pandas', 'greenplum', 'b', 'matplotlib']"
Аналитик данных,middle,"['sql', 'postgresql', 'python', 'pandas', 'greenplum', 'b', 'matplotlib']"
BI-аналитик (внедрение и поддержка BI-систем) | BI Analyst,junior,"['sql', 'greenplum', 'servicenow', 'jira']"
ML-специалист (Machine Learning Engineer / Data Scientist),junior,"['python', 'numpy', 'pandas', 'tensorflow', 'pytorch', 'keras', 'data processing', 'sql', 'matplotlib', 'seaborn', 'plotly', 'transformers', 'spacy', 'nltk', 'opencv', 'flask', 'docker', 'precision recall']"
Middle Data Scientist,middle,"['python', 'sql', 'nosql', 'pytorch', 'tensorflow']"
Data analyst,junior,['sql']
Аналитик данных (команда Антифрод),junior,"['sql', 'postgresql']"
Советник отдела исследований и аналитики данных,intern,[]
"Аналитик данных (python, sql)",middle,"['sql', 'python']"
Консультант отдела исследований и аналитики данных,intern,[]
Бизнес-аналитик (направление ведение базы данных в программе 1С),junior,['excel microsoft']
Аналитик данных (excel),junior,[]
Аналитик данных/ Data Analyst (in-app),junior,['sql']
Аналитик данных,junior,"['sql', 'python']"
BI-аналитик,junior,"['sql', 'python']"
Аналитик данных,junior,"['sql', 'sql', 'python']"
Бизнес-аналитик по BI/дашбордам,middle,[]
Junior Data - аналитик,junior,"['sql', 'git']"
Data Scientist,junior,"['python', 'pytorch', 'opencv', 'nltk', 'linux', 'vscode']"
Аналитик данных,intern,['sql']
Аналитик автоматизации бизнес-процессов,junior,"['python', 'python', 'sql', 'figma', 'python', 'scripting']"
Аналитик данных (Power BI),junior,['sql']
Аналитик данных (экономика и финансы),junior,[]
Lead MLE/Data Scientist,senior,"['data science', 'python']"
Аналитик данных (операционная аналитика),middle,"['sql', 'python']"
Ассистент аналитика данных на маркетплейсах | e-commerce,junior,"['sql', 'python']"
Аналитик исследований (BI),middle,[]
Data scientist Time series (Middle/Middle+),middle,"['python', 'sql', 'pyspark']"
Data Analyst,middle,"['sql', 'python', 'oracle bi']"
Junior CV инженер (data scientist),junior,"['python', 'pytorch', 'opencv', 'git']"
Аналитик данных,junior,"['python', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'matplotlib', 'seaborn', 'r', 'sql', 'postgresql', 'mysql', 'hive', 'airflow']"
Аналитик данных (Data analyst),junior,"['sql', 'python']"
Senior Data Scientist,senior,"['python', 'sql']"
Data Scientist,middle,"['python', 'pytorch', 'linux']"
Аналитик данных,middle,['sql']
"Аналитик по доходам и затратам (оптимизация прибыли, Data Analysis, SQL, Excel)",junior,['sql']
Data analyst / Аналитик данных (ученик),intern,"['python', 'sql', 'nosql', 'data engineer']"
Team Lead​​​​​​​ Data Scientist (Search & Recommendation),senior,"['python', 'sql']"
Старший аналитик данных в команду Communications,senior,"['python', 'sql', 'b']"
CV инженер (data scientist),middle,"['python', 'pytorch', 'tensorflow', 'opencv', 'git', 'python', 'pytorch', 'tensorflow', 'opencv', 'git']"
"Аналитик данных в управление внедрений, middle+",middle,"['sql', 'python']"
Аналитик данных,junior,['sql']
Data Scientist,middle,"['python', 'numpy', 'pandas', 'catboost', 'xgboost', 'sql', 'b', 'git', 'pyspark', 'b', 'rest api', 'docker', 'redis', 'hive', 'qlikview']"
"Стажер системный аналитик в МТС Все Страховки [Big Data, МТС Веб Сервисы]",junior,"['sql', 'json', 'rest api']"
Бизнес - аналитик (в команду BI),junior,"['sql', 'figma']"
Аналитик по внедрению BI решений (джун),intern,['sql']
Data Scientist (риски),middle,"['python', 'sql']"
Аналитик данных,middle,"['sql', 'python', 'ad hoc']"
BI-аналитик (FineBI),middle,['sql']
Начинающий специалист - Аналитик данных,junior,[]
Data Scientist,middle,"['pytorch', 'sql', 'python']"
Аналитик Luxms BI,middle,"['sql', 'postgresql', 'python']"
Аналитик данных (заместитель начальника отдела),senior,"['sql', 'pyspark', 'gitlab', 'zeppelin', 'airflow']"
Аналитик данных,junior,['sql']
Аналитик бизнес процессов и систем SAP,junior,"['sql', 'rest api']"
Аналитик бизнес-процессов / BI аналитик,middle,"['sql', 'plantuml', 'uml', 'tableau']"
Аналитик-разработчик BI Middle+,middle,"['sql', 'jira', 'python']"
Аналитик-разработчик BI Middle+,middle,"['sql', 'jira', 'python']"
Бизнес-аналитик / BI analyst,middle,[]
"Системный аналитик КХД (DWH, Качество данных, IT-подразделение)",middle,['sql']
Младший аналитик данных (продукт каско),junior,[]
"Middle Data Analyst в NET (Big Data, МТС Веб Сервисы)",middle,"['sql', 'python']"
"Аналитик данных, Управление дистанционного взыскания",junior,['sql']
"Аналитик данных (Управление ""Общекредитные процессы и сервисы"")",middle,"['sql', 'python']"
Эксперт по разметке мастер-данных / системный аналитик (BI),middle,"['sql', 'postman', 'tableau', 'uml']"
BI-аналитик,middle,"['sql server', 'sql', 'python']"
Data Scientist Middle на проекты HR,middle,['pytorch']
BI-аналитик,middle,"['tableau', 'sql', 'qlikview']"
BI-Аналитик,junior,"['sql', 'sql']"
"RnD-аналитик B2B, Аналитик бизнес-процессов и рынка",middle,['python']
Data-аналитик,junior,"['python', 'sql']"
Специалист по мастер данным,junior,[]
Аналитик данных,junior,['sql']
Аналитик данных по ценообразованию,junior,['sql']
Системный аналитик по внедрению ИТ и бизнес процессов,middle,['uml']
BI-аналитик / Аналитик данных,junior,['sql']
Аналитик данных,intern,[]
Trainee Data Engineer/Data Analyst,junior,"['data data', 'data data', 'data engineering', 'postgresql', 'mysql', 'nosql']"
Data - analyst / Аналитик данных,middle,[]
Аналитик данных (просроченная задолженность),middle,"['sql oracle', 'tableau']"
Marketing Data Analyst,middle,"['data analysis', 'data analysis', 'analysis marketing', 'python', 'sql']"
"Старший Data Scientist, Эффективность рекламы",senior,"['python', 'yarn', 'hive']"
Аналитик данных,middle,['python']
Аналитик баз данных (международная логистика),intern,[]
